lat,lon
-12.375, -55.875
-12.375, -55.625
-12.375, -55.375
-12.375, -55.125
-12.375, -54.875
-12.375, -54.625
-12.375, -54.375
-12.375, -54.125
-12.375, -53.875
-12.375, -53.625
-12.375, -53.375
-12.375, -53.125
-12.375, -52.875
-12.375, -52.625
-12.375, -52.375
-12.375, -52.125
-12.375, -51.875
-12.375, -51.625
-12.375, -51.375
-12.375, -51.125
-12.375, -50.875
-12.375, -50.625
-12.375, -50.375
-12.375, -50.125
-12.375, -49.875
-12.375, -49.625
-12.375, -49.375
-12.375, -49.125
-12.375, -48.875
-12.375, -48.625
-12.375, -48.375
-12.375, -48.125
-12.375, -47.875
-12.375, -47.625
-12.375, -47.375
-12.375, -47.125
-12.375, -46.875
-12.375, -46.625
-12.375, -46.375
-12.375, -46.125
-12.375, -45.875
-12.375, -45.625
-12.375, -45.375
-12.375, -45.125
-12.375, -44.875
-12.375, -44.625
-12.375, -44.375
-12.375, -44.125
-12.375, -43.875
-12.375, -43.625
-12.375, -43.375
-12.375, -43.125
-12.375, -42.875
-12.375, -42.625
-12.375, -42.375
-12.375, -42.125
-12.375, -41.875
-12.375, -41.625
-12.375, -41.375
-12.375, -41.125
-12.375, -40.875
-12.375, -40.625
-12.375, -40.375
-12.375, -40.125
-12.375, -39.875
-12.375, -39.625
-12.375, -39.375
-12.375, -39.125
-12.375, -38.875
-12.375, -38.625
-12.375, -38.375
-12.375, -38.125
-12.375, -37.875
-12.125, -67.625
-12.125, -63.375
-12.125, -63.125
-12.125, -62.875
-12.125, -62.625
-12.125, -62.375
-12.125, -62.125
-12.125, -61.875
-12.125, -61.625
-12.125, -61.375
-12.125, -61.125
-12.125, -60.875
-12.125, -60.625
-12.125, -60.375
-12.125, -60.125
-12.125, -59.875
-12.125, -59.625
-12.125, -59.375
-12.125, -59.125
-12.125, -58.875
-12.125, -58.625
-12.125, -58.375
-12.125, -58.125
-12.125, -57.875
-12.125, -57.625
-12.125, -57.375
-12.125, -57.125
-12.125, -56.875
-12.125, -56.625
-12.125, -56.375
-12.125, -56.125
-12.125, -55.875
-12.125, -55.625
-12.125, -55.375
-12.125, -55.125
-12.125, -54.875
-12.125, -54.625
-12.125, -54.375
-12.125, -54.125
-12.125, -53.875
-12.125, -53.625
-12.125, -53.375
-12.125, -53.125
-12.125, -52.875
-12.125, -52.625
-12.125, -52.375
-12.125, -52.125
-12.125, -51.875
-12.125, -51.625
-12.125, -51.375
-12.125, -51.125
-12.125, -50.875
-12.125, -50.625
-12.125, -50.375
-12.125, -50.125
-12.125, -49.875
-12.125, -49.625
-12.125, -49.375
-12.125, -49.125
-12.125, -48.875
-12.125, -48.625
-12.125, -48.375
-12.125, -48.125
-12.125, -47.875
-12.125, -47.625
-12.125, -47.375
-12.125, -47.125
-12.125, -46.875
-12.125, -46.625
-12.125, -46.375
-12.125, -46.125
-12.125, -45.875
-12.125, -45.625
-12.125, -45.375
-12.125, -45.125
-12.125, -44.875
-12.125, -44.625
-12.125, -44.375
-12.125, -44.125
-12.125, -43.875
-12.125, -43.625
-12.125, -43.375
-12.125, -43.125
-12.125, -42.875
-12.125, -42.625
-12.125, -42.375
-12.125, -42.125
-12.125, -41.875
-12.125, -41.625
-12.125, -41.375
-12.125, -41.125
-12.125, -40.875
-12.125, -40.625
-12.125, -40.375
-12.125, -40.125
-12.125, -39.875
-12.125, -39.625
-12.125, -39.375
-12.125, -39.125
-12.125, -38.875
-12.125, -38.625
-12.125, -38.375
-12.125, -38.125
-12.125, -37.875
-11.875, -68.125
-11.875, -67.875
-11.875, -67.625
-11.875, -67.375
-11.875, -63.375
-11.875, -63.125
-11.875, -62.875
-11.875, -62.625
-11.875, -62.375
-11.875, -62.125
-11.875, -61.875
-11.875, -61.625
-11.875, -61.375
-11.875, -61.125
-11.875, -60.875
-11.875, -60.625
-11.875, -60.375
-11.875, -60.125
-11.875, -59.875
-11.875, -59.625
-11.875, -59.375
-11.875, -59.125
-11.875, -58.875
-11.875, -58.625
-11.875, -58.375
-11.875, -58.125
-11.875, -57.875
-11.875, -57.625
-11.875, -57.375
-11.875, -57.125
-11.875, -56.875
-11.875, -56.625
-11.875, -56.375
-11.875, -56.125
-11.875, -55.875
-11.875, -55.625
-11.875, -55.375
-11.875, -55.125
-11.875, -54.875
-11.875, -54.625
-11.875, -54.375
-11.875, -54.125
-11.875, -53.875
-11.875, -53.625
-11.875, -53.375
-11.875, -53.125
-11.875, -52.875
-11.875, -52.625
-11.875, -52.375
-11.875, -52.125
-11.875, -51.875
-11.875, -51.625
-11.875, -51.375
-11.875, -51.125
-11.875, -50.875
-11.875, -50.625
-11.875, -50.375
-11.875, -50.125
-11.875, -49.875
-11.875, -49.625
-11.875, -49.375
-11.875, -49.125
-11.875, -48.875
-11.875, -48.625
-11.875, -48.375
-11.875, -48.125
-11.875, -47.875
-11.875, -47.625
-11.875, -47.375
-11.875, -47.125
-11.875, -46.875
-11.875, -46.625
-11.875, -46.375
-11.875, -46.125
-11.875, -45.875
-11.875, -45.625
-11.875, -45.375
-11.875, -45.125
-11.875, -44.875
-11.875, -44.625
-11.875, -44.375
-11.875, -44.125
-11.875, -43.875
-11.875, -43.625
-11.875, -43.375
-11.875, -43.125
-11.875, -42.875
-11.875, -42.625
-11.875, -42.375
-11.875, -42.125
-11.875, -41.875
-11.875, -41.625
-11.875, -41.375
-11.875, -41.125
-11.875, -40.875
-11.875, -40.625
-11.875, -40.375
-11.875, -40.125
-11.875, -39.875
-11.875, -39.625
-11.875, -39.375
-11.875, -39.125
-11.875, -38.875
-11.875, -38.625
-11.875, -38.375
-11.875, -38.125
-11.875, -37.875
-11.875, -37.625
-11.625, -68.375
-11.625, -68.125
-11.625, -67.875
-11.625, -67.625
-11.625, -67.375
-11.625, -63.625
-11.625, -63.375
-11.625, -63.125
-11.625, -62.875
-11.625, -62.625
-11.625, -62.375
-11.625, -62.125
-11.625, -61.875
-11.625, -61.625
-11.625, -61.375
-11.625, -61.125
-11.625, -60.875
-11.625, -60.625
-11.625, -60.375
-11.625, -60.125
-11.625, -59.875
-11.625, -59.625
-11.625, -59.375
-11.625, -59.125
-11.625, -58.875
-11.625, -58.625
-11.625, -58.375
-11.625, -58.125
-11.625, -57.875
-11.625, -57.625
-11.625, -57.375
-11.625, -57.125
-11.625, -56.875
-11.625, -56.625
-11.625, -56.375
-11.625, -56.125
-11.625, -55.875
-11.625, -55.625
-11.625, -55.375
-11.625, -55.125
-11.625, -54.875
-11.625, -54.625
-11.625, -54.375
-11.625, -54.125
-11.625, -53.875
-11.625, -53.625
-11.625, -53.375
-11.625, -53.125
-11.625, -52.875
-11.625, -52.625
-11.625, -52.375
-11.625, -52.125
-11.625, -51.875
-11.625, -51.625
-11.625, -51.375
-11.625, -51.125
-11.625, -50.875
-11.625, -50.625
-11.625, -50.375
-11.625, -50.125
-11.625, -49.875
-11.625, -49.625
-11.625, -49.375
-11.625, -49.125
-11.625, -48.875
-11.625, -48.625
-11.625, -48.375
-11.625, -48.125
-11.625, -47.875
-11.625, -47.625
-11.625, -47.375
-11.625, -47.125
-11.625, -46.875
-11.625, -46.625
-11.625, -46.375
-11.625, -46.125
-11.625, -45.875
-11.625, -45.625
-11.625, -45.375
-11.625, -45.125
-11.625, -44.875
-11.625, -44.625
-11.625, -44.375
-11.625, -44.125
-11.625, -43.875
-11.625, -43.625
-11.625, -43.375
-11.625, -43.125
-11.625, -42.875
-11.625, -42.625
-11.625, -42.375
-11.625, -42.125
-11.625, -41.875
-11.625, -41.625
-11.625, -41.375
-11.625, -41.125
-11.625, -40.875
-11.625, -40.625
-11.625, -40.375
-11.625, -40.125
-11.625, -39.875
-11.625, -39.625
-11.625, -39.375
-11.625, -39.125
-11.625, -38.875
-11.625, -38.625
-11.625, -38.375
-11.625, -38.125
-11.625, -37.875
-11.625, -37.625
-11.375, -68.375
-11.375, -68.125
-11.375, -67.875
-11.375, -67.625
-11.375, -67.375
-11.375, -67.125
-11.375, -64.125
-11.375, -63.875
-11.375, -63.625
-11.375, -63.375
-11.375, -63.125
-11.375, -62.875
-11.375, -62.625
-11.375, -62.375
-11.375, -62.125
-11.375, -61.875
-11.375, -61.625
-11.375, -61.375
-11.375, -61.125
-11.375, -60.875
-11.375, -60.625
-11.375, -60.375
-11.375, -60.125
-11.375, -59.875
-11.375, -59.625
-11.375, -59.375
-11.375, -59.125
-11.375, -58.875
-11.375, -58.625
-11.375, -58.375
-11.375, -58.125
-11.375, -57.875
-11.375, -57.625
-11.375, -57.375
-11.375, -57.125
-11.375, -56.875
-11.375, -56.625
-11.375, -56.375
-11.375, -56.125
-11.375, -55.875
-11.375, -55.625
-11.375, -55.375
-11.375, -55.125
-11.375, -54.875
-11.375, -54.625
-11.375, -54.375
-11.375, -54.125
-11.375, -53.875
-11.375, -53.625
-11.375, -53.375
-11.375, -53.125
-11.375, -52.875
-11.375, -52.625
-11.375, -52.375
-11.375, -52.125
-11.375, -51.875
-11.375, -51.625
-11.375, -51.375
-11.375, -51.125
-11.375, -50.875
-11.375, -50.625
-11.375, -50.375
-11.375, -50.125
-11.375, -49.875
-11.375, -49.625
-11.375, -49.375
-11.375, -49.125
-11.375, -48.875
-11.375, -48.625
-11.375, -48.375
-11.375, -48.125
-11.375, -47.875
-11.375, -47.625
-11.375, -47.375
-11.375, -47.125
-11.375, -46.875
-11.375, -46.625
-11.375, -46.375
-11.375, -46.125
-11.375, -45.875
-11.375, -45.625
-11.375, -45.375
-11.375, -45.125
-11.375, -44.875
-11.375, -44.625
-11.375, -44.375
-11.375, -44.125
-11.375, -43.875
-11.375, -43.625
-11.375, -43.375
-11.375, -43.125
-11.375, -42.875
-11.375, -42.625
-11.375, -42.375
-11.375, -42.125
-11.375, -41.875
-11.375, -41.625
-11.375, -41.375
-11.375, -41.125
-11.375, -40.875
-11.375, -40.625
-11.375, -40.375
-11.375, -40.125
-11.375, -39.875
-11.375, -39.625
-11.375, -39.375
-11.375, -39.125
-11.375, -38.875
-11.375, -38.625
-11.375, -38.375
-11.375, -38.125
-11.375, -37.875
-11.375, -37.625
-11.375, -37.375
-11.125, -68.625
-11.125, -68.375
-11.125, -68.125
-11.125, -67.875
-11.125, -67.625
-11.125, -67.375
-11.125, -67.125
-11.125, -64.625
-11.125, -64.375
-11.125, -64.125
-11.125, -63.875
-11.125, -63.625
-11.125, -63.375
-11.125, -63.125
-11.125, -62.875
-11.125, -62.625
-11.125, -62.375
-11.125, -62.125
-11.125, -61.875
-11.125, -61.625
-11.125, -61.375
-11.125, -61.125
-11.125, -60.875
-11.125, -60.625
-11.125, -60.375
-11.125, -60.125
-11.125, -59.875
-11.125, -59.625
-11.125, -59.375
-11.125, -59.125
-11.125, -58.875
-11.125, -58.625
-11.125, -58.375
-11.125, -58.125
-11.125, -57.875
-11.125, -57.625
-11.125, -57.375
-11.125, -57.125
-11.125, -56.875
-11.125, -56.625
-11.125, -56.375
-11.125, -56.125
-11.125, -55.875
-11.125, -55.625
-11.125, -55.375
-11.125, -55.125
-11.125, -54.875
-11.125, -54.625
-11.125, -54.375
-11.125, -54.125
-11.125, -53.875
-11.125, -53.625
-11.125, -53.375
-11.125, -53.125
-11.125, -52.875
-11.125, -52.625
-11.125, -52.375
-11.125, -52.125
-11.125, -51.875
-11.125, -51.625
-11.125, -51.375
-11.125, -51.125
-11.125, -50.875
-11.125, -50.625
-11.125, -50.375
-11.125, -50.125
-11.125, -49.875
-11.125, -49.625
-11.125, -49.375
-11.125, -49.125
-11.125, -48.875
-11.125, -48.625
-11.125, -48.375
-11.125, -48.125
-11.125, -47.875
-11.125, -47.625
-11.125, -47.375
-11.125, -47.125
-11.125, -46.875
-11.125, -46.625
-11.125, -46.375
-11.125, -46.125
-11.125, -45.875
-11.125, -45.625
-11.125, -45.375
-11.125, -45.125
-11.125, -44.875
-11.125, -44.625
-11.125, -44.375
-11.125, -44.125
-11.125, -43.875
-11.125, -43.625
-11.125, -43.375
-11.125, -43.125
-11.125, -42.875
-11.125, -42.625
-11.125, -42.375
-11.125, -42.125
-11.125, -41.875
-11.125, -41.625
-11.125, -41.375
-11.125, -41.125
-11.125, -40.875
-11.125, -40.625
-11.125, -40.375
-11.125, -40.125
-11.125, -39.875
-11.125, -39.625
-11.125, -39.375
-11.125, -39.125
-11.125, -38.875
-11.125, -38.625
-11.125, -38.375
-11.125, -38.125
-11.125, -37.875
-11.125, -37.625
-11.125, -37.375
-10.875, -68.625
-10.875, -68.375
-10.875, -68.125
-10.875, -67.875
-10.875, -67.625
-10.875, -67.375
-10.875, -67.125
-10.875, -66.875
-10.875, -65.125
-10.875, -64.875
-10.875, -64.625
-10.875, -64.375
-10.875, -64.125
-10.875, -63.875
-10.875, -63.625
-10.875, -63.375
-10.875, -63.125
-10.875, -62.875
-10.875, -62.625
-10.875, -62.375
-10.875, -62.125
-10.875, -61.875
-10.875, -61.625
-10.875, -61.375
-10.875, -61.125
-10.875, -60.875
-10.875, -60.625
-10.875, -60.375
-10.875, -60.125
-10.875, -59.875
-10.875, -59.625
-10.875, -59.375
-10.875, -59.125
-10.875, -58.875
-10.875, -58.625
-10.875, -58.375
-10.875, -58.125
-10.875, -57.875
-10.875, -57.625
-10.875, -57.375
-10.875, -57.125
-10.875, -56.875
-10.875, -56.625
-10.875, -56.375
-10.875, -56.125
-10.875, -55.875
-10.875, -55.625
-10.875, -55.375
-10.875, -55.125
-10.875, -54.875
-10.875, -54.625
-10.875, -54.375
-10.875, -54.125
-10.875, -53.875
-10.875, -53.625
-10.875, -53.375
-10.875, -53.125
-10.875, -52.875
-10.875, -52.625
-10.875, -52.375
-10.875, -52.125
-10.875, -51.875
-10.875, -51.625
-10.875, -51.375
-10.875, -51.125
-10.875, -50.875
-10.875, -50.625
-10.875, -50.375
-10.875, -50.125
-10.875, -49.875
-10.875, -49.625
-10.875, -49.375
-10.875, -49.125
-10.875, -48.875
-10.875, -48.625
-10.875, -48.375
-10.875, -48.125
-10.875, -47.875
-10.875, -47.625
-10.875, -47.375
-10.875, -47.125
-10.875, -46.875
-10.875, -46.625
-10.875, -46.375
-10.875, -46.125
-10.875, -45.875
-10.875, -45.625
-10.875, -45.375
-10.875, -45.125
-10.875, -44.875
-10.875, -44.625
-10.875, -44.375
-10.875, -44.125
-10.875, -43.875
-10.875, -43.625
-10.875, -43.375
-10.875, -43.125
-10.875, -42.875
-10.875, -42.625
-10.875, -42.375
-10.875, -42.125
-10.875, -41.875
-10.875, -41.625
-10.875, -41.375
-10.875, -41.125
-10.875, -40.875
-10.875, -40.625
-10.875, -40.375
-10.875, -40.125
-10.875, -39.875
-10.875, -39.625
-10.875, -39.375
-10.875, -39.125
-10.875, -38.875
-10.875, -38.625
-10.875, -38.375
-10.875, -38.125
-10.875, -37.875
-10.875, -37.625
-10.875, -37.375
-10.875, -37.125
-10.625, -68.875
-10.625, -68.625
-10.625, -68.375
-10.625, -68.125
-10.625, -67.875
-10.625, -67.625
-10.625, -67.375
-10.625, -67.125
-10.625, -66.875
-10.625, -66.625
-10.625, -65.625
-10.625, -65.375
-10.625, -65.125
-10.625, -64.875
-10.625, -64.625
-10.625, -64.375
-10.625, -64.125
-10.625, -63.875
-10.625, -63.625
-10.625, -63.375
-10.625, -63.125
-10.625, -62.875
-10.625, -62.625
-10.625, -62.375
-10.625, -62.125
-10.625, -61.875
-10.625, -61.625
-10.625, -61.375
-10.625, -61.125
-10.625, -60.875
-10.625, -60.625
-10.625, -60.375
-10.625, -60.125
-10.625, -59.875
-10.625, -59.625
-10.625, -59.375
-10.625, -59.125
-10.625, -58.875
-10.625, -58.625
-10.625, -58.375
-10.625, -58.125
-10.625, -57.875
-10.625, -57.625
-10.625, -57.375
-10.625, -57.125
-10.625, -56.875
-10.625, -56.625
-10.625, -56.375
-10.625, -56.125
-10.625, -55.875
-10.625, -55.625
-10.625, -55.375
-10.625, -55.125
-10.625, -54.875
-10.625, -54.625
-10.625, -54.375
-10.625, -54.125
-10.625, -53.875
-10.625, -53.625
-10.625, -53.375
-10.625, -53.125
-10.625, -52.875
-10.625, -52.625
-10.625, -52.375
-10.625, -52.125
-10.625, -51.875
-10.625, -51.625
-10.625, -51.375
-10.625, -51.125
-10.625, -50.875
-10.625, -50.625
-10.625, -50.375
-10.625, -50.125
-10.625, -49.875
-10.625, -49.625
-10.625, -49.375
-10.625, -49.125
-10.625, -48.875
-10.625, -48.625
-10.625, -48.375
-10.625, -48.125
-10.625, -47.875
-10.625, -47.625
-10.625, -47.375
-10.625, -47.125
-10.625, -46.875
-10.625, -46.625
-10.625, -46.375
-10.625, -46.125
-10.625, -45.875
-10.625, -45.625
-10.625, -45.375
-10.625, -45.125
-10.625, -44.875
-10.625, -44.625
-10.625, -44.375
-10.625, -44.125
-10.625, -43.875
-10.625, -43.625
-10.625, -43.375
-10.625, -43.125
-10.625, -42.875
-10.625, -42.625
-10.625, -42.375
-10.625, -42.125
-10.625, -41.875
-10.625, -41.625
-10.625, -41.375
-10.625, -41.125
-10.625, -40.875
-10.625, -40.625
-10.625, -40.375
-10.625, -40.125
-10.625, -39.875
-10.625, -39.625
-10.625, -39.375
-10.625, -39.125
-10.625, -38.875
-10.625, -38.625
-10.625, -38.375
-10.625, -38.125
-10.625, -37.875
-10.625, -37.625
-10.625, -37.375
-10.625, -37.125
-10.625, -36.875
-10.375, -69.125
-10.375, -68.875
-10.375, -68.625
-10.375, -68.375
-10.375, -68.125
-10.375, -67.875
-10.375, -67.625
-10.375, -67.375
-10.375, -67.125
-10.375, -66.875
-10.375, -66.625
-10.375, -66.375
-10.375, -65.625
-10.375, -65.375
-10.375, -65.125
-10.375, -64.875
-10.375, -64.625
-10.375, -64.375
-10.375, -64.125
-10.375, -63.875
-10.375, -63.625
-10.375, -63.375
-10.375, -63.125
-10.375, -62.875
-10.375, -62.625
-10.375, -62.375
-10.375, -62.125
-10.375, -61.875
-10.375, -61.625
-10.375, -61.375
-10.375, -61.125
-10.375, -60.875
-10.375, -60.625
-10.375, -60.375
-10.375, -60.125
-10.375, -59.875
-10.375, -59.625
-10.375, -59.375
-10.375, -59.125
-10.375, -58.875
-10.375, -58.625
-10.375, -58.375
-10.375, -58.125
-10.375, -57.875
-10.375, -57.625
-10.375, -57.375
-10.375, -57.125
-10.375, -56.875
-10.375, -56.625
-10.375, -56.375
-10.375, -56.125
-10.375, -55.875
-10.375, -55.625
-10.375, -55.375
-10.375, -55.125
-10.375, -54.875
-10.375, -54.625
-10.375, -54.375
-10.375, -54.125
-10.375, -53.875
-10.375, -53.625
-10.375, -53.375
-10.375, -53.125
-10.375, -52.875
-10.375, -52.625
-10.375, -52.375
-10.375, -52.125
-10.375, -51.875
-10.375, -51.625
-10.375, -51.375
-10.375, -51.125
-10.375, -50.875
-10.375, -50.625
-10.375, -50.375
-10.375, -50.125
-10.375, -49.875
-10.375, -49.625
-10.375, -49.375
-10.375, -49.125
-10.375, -48.875
-10.375, -48.625
-10.375, -48.375
-10.375, -48.125
-10.375, -47.875
-10.375, -47.625
-10.375, -47.375
-10.375, -47.125
-10.375, -46.875
-10.375, -46.625
-10.375, -46.375
-10.375, -46.125
-10.375, -45.875
-10.375, -45.625
-10.375, -45.375
-10.375, -45.125
-10.375, -44.875
-10.375, -44.625
-10.375, -44.375
-10.375, -44.125
-10.375, -43.875
-10.375, -43.625
-10.375, -43.375
-10.375, -43.125
-10.375, -42.875
-10.375, -42.625
-10.375, -42.375
-10.375, -42.125
-10.375, -41.875
-10.375, -41.625
-10.375, -41.375
-10.375, -41.125
-10.375, -40.875
-10.375, -40.625
-10.375, -40.375
-10.375, -40.125
-10.375, -39.875
-10.375, -39.625
-10.375, -39.375
-10.375, -39.125
-10.375, -38.875
-10.375, -38.625
-10.375, -38.375
-10.375, -38.125
-10.375, -37.875
-10.375, -37.625
-10.375, -37.375
-10.375, -37.125
-10.375, -36.875
-10.375, -36.625
-10.375, -36.375
-10.125, -69.125
-10.125, -68.875
-10.125, -68.625
-10.125, -68.375
-10.125, -68.125
-10.125, -67.875
-10.125, -67.625
-10.125, -67.375
-10.125, -67.125
-10.125, -66.875
-10.125, -66.625
-10.125, -66.375
-10.125, -66.125
-10.125, -65.875
-10.125, -64.125
-10.125, -63.875
-10.125, -63.625
-10.125, -63.375
-10.125, -63.125
-10.125, -62.875
-10.125, -62.625
-10.125, -62.375
-10.125, -62.125
-10.125, -61.875
-10.125, -61.625
-10.125, -61.375
-10.125, -61.125
-10.125, -60.875
-10.125, -60.625
-10.125, -60.375
-10.125, -60.125
-10.125, -59.875
-10.125, -59.625
-10.125, -59.375
-10.125, -59.125
-10.125, -58.875
-10.125, -58.625
-10.125, -58.375
-10.125, -58.125
-10.125, -57.875
-10.125, -57.625
-10.125, -57.375
-10.125, -57.125
-10.125, -56.875
-10.125, -56.625
-10.125, -56.375
-10.125, -56.125
-10.125, -55.875
-10.125, -55.625
-10.125, -55.375
-10.125, -55.125
-10.125, -54.875
-10.125, -54.625
-10.125, -54.375
-10.125, -54.125
-10.125, -53.875
-10.125, -53.625
-10.125, -53.375
-10.125, -53.125
-10.125, -52.875
-10.125, -52.625
-10.125, -52.375
-10.125, -52.125
-10.125, -51.875
-10.125, -51.625
-10.125, -51.375
-10.125, -51.125
-10.125, -50.875
-10.125, -50.625
-10.125, -50.375
-10.125, -50.125
-10.125, -49.875
-10.125, -49.625
-10.125, -49.375
-10.125, -49.125
-10.125, -48.875
-10.125, -48.625
-10.125, -48.375
-10.125, -48.125
-10.125, -47.875
-10.125, -47.625
-10.125, -47.375
-10.125, -47.125
-10.125, -46.875
-10.125, -46.625
-10.125, -46.375
-10.125, -46.125
-10.125, -45.875
-10.125, -45.625
-10.125, -45.375
-10.125, -45.125
-10.125, -44.875
-10.125, -44.625
-10.125, -44.375
-10.125, -44.125
-10.125, -43.875
-10.125, -43.625
-10.125, -43.375
-10.125, -43.125
-10.125, -42.875
-10.125, -42.625
-10.125, -42.375
-10.125, -42.125
-10.125, -41.875
-10.125, -41.625
-10.125, -41.375
-10.125, -41.125
-10.125, -40.875
-10.125, -40.625
-10.125, -40.375
-10.125, -40.125
-10.125, -39.875
-10.125, -39.625
-10.125, -39.375
-10.125, -39.125
-10.125, -38.875
-10.125, -38.625
-10.125, -38.375
-10.125, -38.125
-10.125, -37.875
-10.125, -37.625
-10.125, -37.375
-10.125, -37.125
-10.125, -36.875
-10.125, -36.625
-10.125, -36.375
-10.125, -36.125
-9.875, -69.375
-9.875, -69.125
-9.875, -68.875
-9.875, -68.625
-9.875, -68.375
-9.875, -68.125
-9.875, -67.875
-9.875, -67.625
-9.875, -67.375
-9.875, -67.125
-9.875, -66.875
-9.875, -66.625
-9.875, -66.375
-9.875, -66.125
-9.875, -65.875
-9.875, -64.125
-9.875, -63.875
-9.875, -63.625
-9.875, -63.375
-9.875, -63.125
-9.875, -62.875
-9.875, -62.625
-9.875, -62.375
-9.875, -62.125
-9.875, -61.875
-9.875, -61.625
-9.875, -61.375
-9.875, -61.125
-9.875, -60.875
-9.875, -60.625
-9.875, -60.375
-9.875, -60.125
-9.875, -59.875
-9.875, -59.625
-9.875, -59.375
-9.875, -59.125
-9.875, -58.875
-9.875, -58.625
-9.875, -58.375
-9.875, -58.125
-9.875, -57.875
-9.875, -57.625
-9.875, -57.375
-9.875, -57.125
-9.875, -56.875
-9.875, -56.625
-9.875, -56.375
-9.875, -56.125
-9.875, -55.875
-9.875, -55.625
-9.875, -55.375
-9.875, -55.125
-9.875, -54.875
-9.875, -54.625
-9.875, -54.375
-9.875, -54.125
-9.875, -53.875
-9.875, -53.625
-9.875, -53.375
-9.875, -53.125
-9.875, -52.875
-9.875, -52.625
-9.875, -52.375
-9.875, -52.125
-9.875, -51.875
-9.875, -51.625
-9.875, -51.375
-9.875, -51.125
-9.875, -50.875
-9.875, -50.625
-9.875, -50.375
-9.875, -50.125
-9.875, -49.875
-9.875, -49.625
-9.875, -49.375
-9.875, -49.125
-9.875, -48.875
-9.875, -48.625
-9.875, -48.375
-9.875, -48.125
-9.875, -47.875
-9.875, -47.625
-9.875, -47.375
-9.875, -47.125
-9.875, -46.875
-9.875, -46.625
-9.875, -46.375
-9.875, -46.125
-9.875, -45.875
-9.875, -45.625
-9.875, -45.375
-9.875, -45.125
-9.875, -44.875
-9.875, -44.625
-9.875, -44.375
-9.875, -44.125
-9.875, -43.875
-9.875, -43.625
-9.875, -43.375
-9.875, -43.125
-9.875, -42.875
-9.875, -42.625
-9.875, -42.375
-9.875, -42.125
-9.875, -41.875
-9.875, -41.625
-9.875, -41.375
-9.875, -41.125
-9.875, -40.875
-9.875, -40.625
-9.875, -40.375
-9.875, -40.125
-9.875, -39.875
-9.875, -39.625
-9.875, -39.375
-9.875, -39.125
-9.875, -38.875
-9.875, -38.625
-9.875, -38.375
-9.875, -38.125
-9.875, -37.875
-9.875, -37.625
-9.875, -37.375
-9.875, -37.125
-9.875, -36.875
-9.875, -36.625
-9.875, -36.375
-9.875, -36.125
-9.625, -71.125
-9.625, -70.875
-9.625, -70.625
-9.625, -70.375
-9.625, -70.125
-9.625, -69.875
-9.625, -69.625
-9.625, -69.375
-9.625, -69.125
-9.625, -68.875
-9.625, -68.625
-9.625, -68.375
-9.625, -68.125
-9.625, -67.875
-9.625, -67.625
-9.625, -67.375
-9.625, -67.125
-9.625, -66.875
-9.625, -66.625
-9.625, -66.375
-9.625, -66.125
-9.625, -64.375
-9.625, -64.125
-9.625, -63.875
-9.625, -63.625
-9.625, -63.375
-9.625, -63.125
-9.625, -62.875
-9.625, -62.625
-9.625, -62.375
-9.625, -62.125
-9.625, -61.875
-9.625, -61.625
-9.625, -61.375
-9.625, -61.125
-9.625, -60.875
-9.625, -60.625
-9.625, -60.375
-9.625, -60.125
-9.625, -59.875
-9.625, -59.625
-9.625, -59.375
-9.625, -59.125
-9.625, -58.875
-9.625, -58.625
-9.625, -58.375
-9.625, -58.125
-9.625, -57.875
-9.625, -57.625
-9.625, -57.375
-9.625, -57.125
-9.625, -56.875
-9.625, -56.625
-9.625, -56.375
-9.625, -56.125
-9.625, -55.875
-9.625, -55.625
-9.625, -55.375
-9.625, -55.125
-9.625, -54.875
-9.625, -54.625
-9.625, -54.375
-9.625, -54.125
-9.625, -53.875
-9.625, -53.625
-9.625, -53.375
-9.625, -53.125
-9.625, -52.875
-9.625, -52.625
-9.625, -52.375
-9.625, -52.125
-9.625, -51.875
-9.625, -51.625
-9.625, -51.375
-9.625, -51.125
-9.625, -50.875
-9.625, -50.625
-9.625, -50.375
-9.625, -50.125
-9.625, -49.875
-9.625, -49.625
-9.625, -49.375
-9.625, -49.125
-9.625, -48.875
-9.625, -48.625
-9.625, -48.375
-9.625, -48.125
-9.625, -47.875
-9.625, -47.625
-9.625, -47.375
-9.625, -47.125
-9.625, -46.875
-9.625, -46.625
-9.625, -46.375
-9.625, -46.125
-9.625, -45.875
-9.625, -45.625
-9.625, -45.375
-9.625, -45.125
-9.625, -44.875
-9.625, -44.625
-9.625, -44.375
-9.625, -44.125
-9.625, -43.875
-9.625, -43.625
-9.625, -43.375
-9.625, -43.125
-9.625, -42.875
-9.625, -42.625
-9.625, -42.375
-9.625, -42.125
-9.625, -41.875
-9.625, -41.625
-9.625, -41.375
-9.625, -41.125
-9.625, -40.875
-9.625, -40.625
-9.625, -40.375
-9.625, -40.125
-9.625, -39.875
-9.625, -39.625
-9.625, -39.375
-9.625, -39.125
-9.625, -38.875
-9.625, -38.625
-9.625, -38.375
-9.625, -38.125
-9.625, -37.875
-9.625, -37.625
-9.625, -37.375
-9.625, -37.125
-9.625, -36.875
-9.625, -36.625
-9.625, -36.375
-9.625, -36.125
-9.625, -35.875
-9.375, -71.125
-9.375, -70.875
-9.375, -70.625
-9.375, -70.375
-9.375, -70.125
