state,year,lat,lon,gws_inst,rtzsm_inst,sfsm_inst
 PA, 2018,-4.270192936559843,-52.97441137998692,34.3441671225771,38.082931961398614,36.83852685932586
 PA, 2019,-4.270192936559843,-52.97441137998692,43.51454440154236,44.86335591417933,42.435823294411
 PA, 2020,-4.270192936559843,-52.97441137998692,37.24995048886389,38.68360033402387,36.923122761442876
 PA, 2021,-4.270192936559843,-52.97441137998692,45.43168299920058,47.67075549902626,47.43670121438585
 PA, 2022,-4.270192936559843,-52.97441137998692,45.29267865314283,46.579728790284754,44.3026711821208
 PA, 2023,-4.270192936559843,-52.97441137998692,42.00125098287026,43.559502303399135,38.03380999920507
 PB, 2003,-7.135135135135135,-36.83783783783784,23.702919841283784,33.90036480480856,30.309602347660473
 PB, 2004,-7.135135135135135,-36.83783783783784,62.72009573382016,57.01447264389293,55.162264710491165
 PB, 2005,-7.135135135135135,-36.83783783783784,39.908320232775466,39.89650609056653,37.88705985321206
 PB, 2006,-7.135135135135135,-36.83783783783784,35.3915396406289,37.75317086522869,37.475556761598234
 PB, 2007,-7.135135135135135,-36.83783783783784,29.56791384145334,36.737658066047935,34.21219005428608
 PB, 2008,-7.135135135135135,-36.83783783783784,66.27467733737006,66.24615254851871,66.70731640704003
 PB, 2009,-7.135135135135135,-36.83783783783784,86.77124651793139,82.20945139475053,81.92500055758836
 PB, 2010,-7.135135135135135,-36.83783783783784,52.846286479080035,52.003065027372664,53.07383223527547
 PB, 2011,-7.135135135135135,-36.83783783783784,81.68856189916839,78.42428866704782,78.7434934050156
 PB, 2012,-7.135135135135135,-36.83783783783784,26.947102878516063,28.393668663403876,23.757512384722084
 PB, 2013,-7.135135135135135,-36.83783783783784,12.270262353620062,34.69135138949844,33.85161797403846
 PB, 2014,-7.135135135135135,-36.83783783783784,15.926927846260396,35.23616830179314,37.673746658474535
 PB, 2015,-7.135135135135135,-36.83783783783784,9.32588056337578,26.096344038505716,23.661491837193346
 PB, 2016,-7.135135135135135,-36.83783783783784,20.65327340883056,30.9796780474948,27.241734177785865
 PB, 2017,-7.135135135135135,-36.83783783783784,20.241134006936072,38.77067151860707,39.422780209386694
 PB, 2018,-7.135135135135135,-36.83783783783784,31.43192214891892,42.77014170636155,42.27738259548954
 PB, 2019,-7.135135135135135,-36.83783783783784,27.408207197637733,43.82413668991424,44.672249992780664
 PB, 2020,-7.135135135135135,-36.83783783783784,46.48276828387734,56.50200693243244,56.73891972351611
 PB, 2021,-7.135135135135135,-36.83783783783784,19.159474015405408,33.98912672722194,33.068936330636696
 PB, 2022,-7.135135135135135,-36.83783783783784,54.25256144135655,65.72480888820166,67.4665704185239
 PB, 2023,-7.135135135135135,-36.83783783783784,49.66562402100737,45.82857658206388,49.167156450491404
 PE, 2003,-8.31988188976378,-38.01279527559055,11.248160687997048,26.721730823948487,24.637500320674214
 PE, 2004,-8.31988188976378,-38.01279527559055,60.411028421809505,48.61226574073289,46.596944950729856
 PE, 2005,-8.31988188976378,-38.01279527559055,50.950670735661724,45.00837904059055,45.63243986319806
 PE, 2006,-8.31988188976378,-38.01279527559055,52.83334045595094,48.923179802159304,48.684930229215624
 PE, 2007,-8.31988188976378,-38.01279527559055,39.85799345978903,38.98084562118556,39.83990434000148
 PE, 2008,-8.31988188976378,-38.01279527559055,67.41223089626742,65.21786206798909,64.9082273598395
 PE, 2009,-8.31988188976378,-38.01279527559055,82.87417409933373,76.02778206390067,74.3246272655209
 PE, 2010,-8.31988188976378,-38.01279527559055,59.474144339915206,57.58523206892792,57.63321203678074
 PE, 2011,-8.31988188976378,-38.01279527559055,73.5185713011811,70.32694628546335,70.85723257755906
 PE, 2012,-8.31988188976378,-38.01279527559055,18.097233819139802,24.138074032662306,20.410699833318976
 PE, 2013,-8.31988188976378,-38.01279527559055,8.946314565092369,32.698078789043,33.00923021477741
 PE, 2014,-8.31988188976378,-38.01279527559055,12.85313910492883,35.4671797687129,37.54518041203664
 PE, 2015,-8.31988188976378,-38.01279527559055,4.879963437719564,22.90407382463507,21.32971392606905
 PE, 2016,-8.31988188976378,-38.01279527559055,14.533604814492731,28.373222684465475,26.84715881843428
 PE, 2017,-8.31988188976378,-38.01279527559055,13.923316811284069,36.79955917534222,37.042501524901574
 PE, 2018,-8.31988188976378,-38.01279527559055,18.536360239566186,37.100912180861684,37.81488854990789
 PE, 2019,-8.31988188976378,-38.01279527559055,7.2300890623273775,34.55500992352514,35.40938002080103
 PE, 2020,-8.31988188976378,-38.01279527559055,40.51632482516959,55.63069644153241,55.08081427196548
 PE, 2021,-8.31988188976378,-38.01279527559055,14.80509010137341,35.46937068904906,35.48810577191399
 PE, 2022,-8.31988188976378,-38.01279527559055,57.0223779922653,68.92717299550273,70.69304887666566
 PE, 2023,-8.31988188976378,-38.01279527559055,64.74313346954187,46.52415138181818,50.997836741395844
 PI, 2003,-7.394054878048781,-42.978658536585364,18.30850388160569,34.55381807145389,36.37989221306212
 PI, 2004,-7.394054878048781,-42.978658536585364,60.457257447183395,43.06853599446177,39.20687899436738
 PI, 2005,-7.394054878048781,-42.978658536585364,50.10016783503166,37.079763028462125,36.6504688755523
 PI, 2006,-7.394054878048781,-42.978658536585364,58.49511750043445,51.62022105170732,51.83607765838884
 PI, 2007,-7.394054878048781,-42.978658536585364,35.27278054486827,31.890209554190633,30.738593513664288
 PI, 2008,-7.394054878048781,-42.978658536585364,64.4718191886644,67.59530417988391,65.30614023007035
 PI, 2009,-7.394054878048781,-42.978658536585364,85.49990359556753,80.5896903761046,79.58207456053589
 PI, 2010,-7.394054878048781,-42.978658536585364,63.394209655898216,53.814171010543504,52.5255970127269
 PI, 2011,-7.394054878048781,-42.978658536585364,78.89728435213415,71.84620737837125,69.79650664249532
 PI, 2012,-7.394054878048781,-42.978658536585364,32.09260981890647,26.283487858627474,24.79981070817821
 PI, 2013,-7.394054878048781,-42.978658536585364,29.059021404964824,44.097486374873355,42.13352004476489
 PI, 2014,-7.394054878048781,-42.978658536585364,36.61812233450516,50.513439971865616,48.977235343471506
 PI, 2015,-7.394054878048781,-42.978658536585364,13.89712409069653,32.241125000004104,30.46326698529491
 PI, 2016,-7.394054878048781,-42.978658536585364,14.542206709370895,31.24887537198464,29.718951320318947
 PI, 2017,-7.394054878048781,-42.978658536585364,13.738630801729597,33.09925555684803,32.08599833104948
 PI, 2018,-7.394054878048781,-42.978658536585364,24.15719612220893,47.9326651343425,48.923315890201906
 PI, 2019,-7.394054878048781,-42.978658536585364,17.472401419253636,35.38002377952626,35.96209140022866
 PI, 2020,-7.394054878048781,-42.978658536585364,48.45354878780136,57.783627381662754,56.586817873916516
 PI, 2021,-7.394054878048781,-42.978658536585364,37.488534751612335,42.645522277197465,41.42832276784709
 PI, 2022,-7.394054878048781,-42.978658536585364,71.53742862586421,63.56896295208724,60.925208375513606
 PI, 2023,-7.394054878048781,-42.978658536585364,80.88024711696231,56.415731354564855,57.63355827636225
 PR, 2003,-24.633928571428573,-51.59196428571428,41.767603025521574,41.383567493284225,42.65848779778423
 PR, 2004,-24.633928571428573,-51.59196428571428,45.008723018907965,48.556931601927886,48.70049224281868
 PR, 2005,-24.633928571428573,-51.59196428571428,36.55483210376374,36.65319970629396,38.36140574074451
 PR, 2006,-24.633928571428573,-51.59196428571428,20.97712402777816,24.979910609179946,28.250547997025414
 PR, 2007,-24.633928571428573,-51.59196428571428,36.9273624543221,38.64311830010984,38.6167569955593
 PR, 2008,-24.633928571428573,-51.59196428571428,38.90928542883517,42.69947809113736,43.200516766576236
 PR, 2009,-24.633928571428573,-51.59196428571428,47.87828971478915,51.57881256790797,53.06680995343613
 PR, 2010,-24.633928571428573,-51.59196428571428,68.27213152858516,66.56298517388049,65.45958287929258
 PR, 2011,-24.633928571428573,-51.59196428571428,67.33261349604396,64.0271521323489,61.303410200563185
 PR, 2012,-24.633928571428573,-51.59196428571428,28.66147200743396,28.383122017468327,29.523544052986523
 PR, 2013,-24.633928571428573,-51.59196428571428,60.61658008893269,59.126169098710854,58.90604494047253
 PR, 2014,-24.633928571428573,-51.59196428571428,45.79198176463049,44.918978586295324,44.56405340308929
 PR, 2015,-24.633928571428573,-51.59196428571428,64.99963475048351,65.0649425944533,64.71392912290385
 PR, 2016,-24.633928571428573,-51.59196428571428,79.78182130343406,79.69795367330083,76.57181004363325
 PR, 2017,-24.633928571428573,-51.59196428571428,66.14361491097597,64.30690533207692,60.36060503965728
 PR, 2018,-24.633928571428573,-51.59196428571428,61.183457797915096,58.193876151224394,55.793068745299195
 PR, 2019,-24.633928571428573,-51.59196428571428,46.19927525030151,43.42475243488255,43.60177982901511
 PR, 2020,-24.633928571428573,-51.59196428571428,17.18340024134478,17.32429747662706,19.458629959117445
 PR, 2021,-24.633928571428573,-51.59196428571428,27.14008701289423,29.291985742990384,30.914296141970468
 PR, 2022,-24.633928571428573,-51.59196428571428,39.24423862006044,41.9847835440831,44.57183544996909
 PR, 2023,-24.633928571428573,-51.59196428571428,63.6366831035552,61.085268056012985,59.72789002775974
 RJ, 2003,-22.18548387096774,-42.641129032258064,39.95396504709005,44.75719566551748,44.57323645606519
 RJ, 2004,-22.18548387096774,-42.641129032258064,79.37031716842432,74.71380839692928,73.06336608883375
 RJ, 2005,-22.18548387096774,-42.641129032258064,91.86695100155086,86.35462635763028,82.03560583808934
 RJ, 2006,-22.18548387096774,-42.641129032258064,48.986837364578165,46.39450076522333,49.63736512915633
 RJ, 2007,-22.18548387096774,-42.641129032258064,24.787202690231286,30.16547359743153,32.68818412723981
 RJ, 2008,-22.18548387096774,-42.641129032258064,68.19166111563275,67.754673713933,68.55895172261167
 RJ, 2009,-22.18548387096774,-42.641129032258064,88.88439666904466,81.9682896426799,78.32870109925558
 RJ, 2010,-22.18548387096774,-42.641129032258064,49.91359196594293,47.70853552593052,47.29891034351737
 RJ, 2011,-22.18548387096774,-42.641129032258064,48.84041158210918,46.61631396981079,48.22651194864454
 RJ, 2012,-22.18548387096774,-42.641129032258064,54.50750530228241,47.67060422493305,49.14687896907486
 RJ, 2013,-22.18548387096774,-42.641129032258064,65.49317568593052,62.057721064044664,59.85445178830955
 RJ, 2014,-22.18548387096774,-42.641129032258064,16.963733125220223,24.505167196761786,27.206129151526053
 RJ, 2015,-22.18548387096774,-42.641129032258064,6.731717116243797,17.176554579795287,23.89601002060794
 RJ, 2016,-22.18548387096774,-42.641129032258064,19.11687668787531,24.837326080443546,25.85260202528226
 RJ, 2017,-22.18548387096774,-42.641129032258064,13.028416584683622,17.136102572692305,21.27623320967122
 RJ, 2018,-22.18548387096774,-42.641129032258064,14.90082355294583,30.38398035016129,34.59573778272976
 RJ, 2019,-22.18548387096774,-42.641129032258064,19.360250784761167,24.82059283030707,26.40457218340571
 RJ, 2020,-22.18548387096774,-42.641129032258064,54.80773057327853,53.9132298200093,53.44926542805832
 RJ, 2021,-22.18548387096774,-42.641129032258064,32.68307300545595,35.35086458364454,37.6000042324907
 RJ, 2022,-22.18548387096774,-42.641129032258064,43.71131822630893,39.909976424754966,41.397880078384
 RJ, 2023,-22.18548387096774,-42.641129032258064,73.65190426117302,63.69197830739736,60.48081008197948
 RN, 2003,-5.8464285714285715,-36.65,39.888514346845234,43.27157281095238,40.10251998186011
 RN, 2004,-5.8464285714285715,-36.65,67.81046304357143,61.38125784552197,60.034917050686815
 RN, 2005,-5.8464285714285715,-36.65,46.40943844436813,39.11378749598901,34.80882870424176
 RN, 2006,-5.8464285714285715,-36.65,37.33540394226374,41.74259410576923,39.4512826475522
 RN, 2007,-5.8464285714285715,-36.65,30.416985347008087,39.943276472776276,35.80897850792992
 RN, 2008,-5.8464285714285715,-36.65,63.46344717953297,65.18420360598627,65.58002007570055
 RN, 2009,-5.8464285714285715,-36.65,83.17679578269231,81.73287208662089,82.0178721815934
 RN, 2010,-5.8464285714285715,-36.65,53.91973238076923,48.42675193340659,49.26182063371978
 RN, 2011,-5.8464285714285715,-36.65,75.95971426923077,80.2892997195055,80.61381079107143
 RN, 2012,-5.8464285714285715,-36.65,40.44408520644205,34.43956181415903,29.92241981855256
 RN, 2013,-5.8464285714285715,-36.65,21.799053376164835,41.175726565609885,39.60484573585715
 RN, 2014,-5.8464285714285715,-36.65,17.55732432948901,37.365805213994506,39.06117598555495
 RN, 2015,-5.8464285714285715,-36.65,14.099353639230769,32.29309611704395,29.022614681195055
 RN, 2016,-5.8464285714285715,-36.65,22.218477534802197,37.45825261895055,33.416874941659344
 RN, 2017,-5.8464285714285715,-36.65,31.221741049664836,52.03496859357143,52.78884554745055
 RN, 2018,-5.8464285714285715,-36.65,34.99194475854447,49.87203164934232,50.44660687301078
 RN, 2019,-5.8464285714285715,-36.65,29.33474758304945,52.9690331646511,53.50123299917308
 RN, 2020,-5.8464285714285715,-36.65,45.11666286958791,59.1526058282967,59.911583085002746
 RN, 2021,-5.8464285714285715,-36.65,28.834475625285716,39.61506666864011,38.45083527321978
 RN, 2022,-5.8464285714285715,-36.65,49.937243697186815,66.70062205013735,68.66345684017583
 RN, 2023,-5.8464285714285715,-36.65,50.83967177792208,53.711611922922074,56.37783897424676
 RO, 2003,-10.913461538461538,-62.5242673992674,71.87938699439103,67.80461372676282,64.11210867118895
 RO, 2004,-10.913461538461538,-62.5242673992674,74.29461269857707,70.98154655396097,66.17640998503803
 RO, 2005,-10.913461538461538,-62.5242673992674,63.149681320407154,64.22462133043251,61.73009188751973
 RO, 2006,-10.913461538461538,-62.5242673992674,76.5363616154621,75.0986214021344,70.51775382048464
 RO, 2007,-10.913461538461538,-62.5242673992674,78.71293992684359,76.05299438919069,73.69298973217983
 RO, 2008,-10.913461538461538,-62.5242673992674,76.6780228284728,72.74627880613552,68.90175768143914
 RO, 2009,-10.913461538461538,-62.5242673992674,84.6050974925331,78.63605986318682,74.61308089199282
 RO, 2010,-10.913461538461538,-62.5242673992674,57.982879862368975,54.90533448116864,53.26290453987391
 RO, 2011,-10.913461538461538,-62.5242673992674,56.85442993499577,56.850026948872916,53.61778430572838
 RO, 2012,-10.913461538461538,-62.5242673992674,77.41050672479093,72.07576371504597,68.78110547836823
 RO, 2013,-10.913461538461538,-62.5242673992674,87.85136241131303,84.69099944735137,81.04026396262327
 RO, 2014,-10.913461538461538,-62.5242673992674,84.82198427581008,79.75914877264582,76.85744735495773
 RO, 2015,-10.913461538461538,-62.5242673992674,76.38101402236265,65.37932906344675,61.716540583433364
 RO, 2016,-10.913461538461538,-62.5242673992674,47.36380131398774,47.070115452130885,45.59405109586715
 RO, 2017,-10.913461538461538,-62.5242673992674,63.51213110891941,57.80576455692731,55.66574930286207
 RO, 2018,-10.913461538461538,-62.5242673992674,64.83620273006012,61.129031968789825,57.136735738467756
 RO, 2019,-10.913461538461538,-62.5242673992674,71.5677071088053,65.58467890221401,60.599880324966186
 RO, 2020,-10.913461538461538,-62.5242673992674,48.4285497173246,39.50739147472598,35.20495156284587
 RO, 2021,-10.913461538461538,-62.5242673992674,43.13408959932657,39.29886371335869,36.54050053579459
 RO, 2022,-10.913461538461538,-62.5242673992674,44.80317172932164,39.190723515567065,36.07897587042899
 RO, 2023,-10.913461538461538,-62.5242673992674,41.02894530756077,40.23811580784882,38.66920084891109
 RR, 2003,1.3920731707317073,-61.18963414634146,44.42228297611179,45.84422535402338,44.39962425914227
 RR, 2004,1.3920731707317073,-61.18963414634146,72.23019822040338,70.57153936707317,69.54183601724202
 RR, 2005,1.3920731707317073,-61.18963414634146,58.06971367763602,58.98787894670732,56.74627717208255
 RR, 2006,1.3920731707317073,-61.18963414634146,65.41185111294558,64.71454003424016,62.52324277666042
 RR, 2007,1.3920731707317073,-61.18963414634146,75.57307286010123,73.08028359245283,73.49456290867924
 RR, 2008,1.3920731707317073,-61.18963414634146,87.1864459434334,84.37542895037524,84.01811846191369
 RR, 2009,1.3920731707317073,-61.18963414634146,60.16605580817542,58.50717693639494,56.588518087303
 RR, 2010,1.3920731707317073,-61.18963414634146,57.377967393240155,59.229717724127575,57.495731925115386
 RR, 2011,1.3920731707317073,-61.18963414634146,75.3947120781895,75.13541245965854,73.12454045615385
 RR, 2012,1.3920731707317073,-61.18963414634146,69.42035811378739,70.04738382979843,66.45020865969627
 RR, 2013,1.3920731707317073,-61.18963414634146,64.42404862189306,62.517995430569414,60.50137742884522
 RR, 2014,1.3920731707317073,-61.18963414634146,49.40296115229832,48.02582829412758,47.47352660265666
 RR, 2015,1.3920731707317073,-61.18963414634146,26.55089905394559,24.8277997299409,24.025178418242962
 RR, 2016,1.3920731707317073,-61.18963414634146,31.350196772936208,33.398730978663224,32.88995503296998
 RR, 2017,1.3920731707317073,-61.18963414634146,74.1185352877955,74.26597778772982,71.84000129377205
 RR, 2018,1.3920731707317073,-61.18963414634146,67.30034235336402,66.9643593288486,65.55132922525542
 RR, 2019,1.3920731707317073,-61.18963414634146,62.908948019944646,63.011566790985924,60.5779346226895
 RR, 2020,1.3920731707317073,-61.18963414634146,62.29784464167918,61.44658509343339,58.778886792281426
 RR, 2021,1.3920731707317073,-61.18963414634146,79.22929022331145,80.62605419849156,77.5120363055441
 RR, 2022,1.3920731707317073,-61.18963414634146,69.14066638749532,69.51411161266417,68.06231474027298
 RR, 2023,1.3920731707317073,-61.18963414634146,73.27932084711752,69.0072916404368,67.47850197952994
 RS, 2003,-29.697,-53.197,72.39407267941223,72.47423552825555,71.13839628307223
 RS, 2004,-29.697,-53.197,39.681524112728205,40.49046339045641,40.195982083257434
 RS, 2005,-29.697,-53.197,37.74015024302256,39.1184479462482,41.478277654608206
 RS, 2006,-29.697,-53.197,22.439348147111797,26.127781045160514,29.11343131993077
 RS, 2007,-29.697,-53.197,58.15442143379623,58.329453488168056,57.14048248328654
 RS, 2008,-29.697,-53.197,49.642560967251285,48.775602828555385,49.82834788878923
 RS, 2009,-29.697,-53.197,50.65097221145795,50.35946125400359,52.26724731677487
 RS, 2010,-29.697,-53.197,67.97215705185026,65.02540774697128,64.26135310970206
 RS, 2011,-29.697,-53.197,48.275742259384614,48.49940595317949,49.71022560004769
 RS, 2012,-29.697,-53.197,13.064767914038239,15.596359428144403,19.852436338617863
 RS, 2013,-29.697,-53.197,48.14142434443282,47.92994378286205,49.36611882812821
 RS, 2014,-29.697,-53.197,67.16531717075897,65.63557630557949,63.329566894358464
 RS, 2015,-29.697,-53.197,72.94792468878205,69.34809297489949,67.65872377277282
 RS, 2016,-29.697,-53.197,74.39832808063076,70.22668767854256,67.15754356118718
 RS, 2017,-29.697,-53.197,72.31084106262153,68.30649129601078,63.56722420593025
 RS, 2018,-29.697,-53.197,52.74332170938113,51.39871580724478,51.78627293542843
 RS, 2019,-29.697,-53.197,63.50736778667435,60.74832322264923,58.85628086041744
 RS, 2020,-29.697,-53.197,21.078627941204104,20.475884305584103,22.640524017899487
 RS, 2021,-29.697,-53.197,31.50386165882154,31.223600413883076,31.51677003347231
 RS, 2022,-29.697,-53.197,36.283454911323076,38.5621389507041,42.058461684697434
 RS, 2023,-29.697,-53.197,17.844893687230304,19.394461656770908,21.083613161066665
 SC, 2003,-27.251838235294116,-50.419117647058826,33.42536439344362,35.47886761587163,35.7302354429136
 SC, 2004,-27.251838235294116,-50.419117647058826,43.23830685107466,49.322147807480206,47.01243939700226
 SC, 2005,-27.251838235294116,-50.419117647058826,36.091405900180995,36.65206193619061,38.666323710701356
 SC, 2006,-27.251838235294116,-50.419117647058826,25.099377744523473,27.428610299633768,28.39237418443439
 SC, 2007,-27.251838235294116,-50.419117647058826,45.65404700396782,49.35756066050361,49.06964289684656
 SC, 2008,-27.251838235294116,-50.419117647058826,63.838804833192874,61.15635594438631,63.52277401127545
 SC, 2009,-27.251838235294116,-50.419117647058826,67.3445884842336,63.17011016851951,66.09455666268241
 SC, 2010,-27.251838235294116,-50.419117647058826,66.41138437127404,64.51007522820136,67.82288471404412
 SC, 2011,-27.251838235294116,-50.419117647058826,67.60178135401583,65.89352020202206,67.3082146926612
 SC, 2012,-27.251838235294116,-50.419117647058826,28.171024514245286,31.058965794123196,31.448749247276638
 SC, 2013,-27.251838235294116,-50.419117647058826,57.138482344937785,57.801706957375565,59.42225247676329
 SC, 2014,-27.251838235294116,-50.419117647058826,52.077167429157235,53.0452093124293,52.78207640227093
 SC, 2015,-27.251838235294116,-50.419117647058826,77.15681944240669,71.65683966110578,75.8755196369542
 SC, 2016,-27.251838235294116,-50.419117647058826,72.80786493800056,70.69252347736143,70.96074261070419
 SC, 2017,-27.251838235294116,-50.419117647058826,59.059902595011316,58.98849229490667,59.37930052222851
 SC, 2018,-27.251838235294116,-50.419117647058826,63.301895086723086,61.52709201737237,63.56713850316316
 SC, 2019,-27.251838235294116,-50.419117647058826,59.19150688455883,60.615042463576074,61.123138567211534
 SC, 2020,-27.251838235294116,-50.419117647058826,29.74699065448529,31.982570152203053,31.70451990154553
 SC, 2021,-27.251838235294116,-50.419117647058826,55.51055629270079,54.991444339778,53.91994204848134
 SC, 2022,-27.251838235294116,-50.419117647058826,57.013229381998016,56.56358457605204,58.3370751387698
 SC, 2023,-27.251838235294116,-50.419117647058826,71.13816650584893,70.02393026818183,68.94163797165776
 SE, 2003,-10.587962962962964,-37.458333333333336,16.531562452623458,33.535973672391975,35.91712586792438
 SE, 2004,-10.587962962962964,-37.458333333333336,44.356851474786325,37.76126603233619,38.03803908981481
 SE, 2005,-10.587962962962964,-37.458333333333336,55.716355424857554,51.36957949143875,51.22148617474359
 SE, 2006,-10.587962962962964,-37.458333333333336,53.510503235042734,48.200762437827635,46.24128077667379
 SE, 2007,-10.587962962962964,-37.458333333333336,42.695523184486376,38.27006427613557,38.508237584095035
 SE, 2008,-10.587962962962964,-37.458333333333336,45.54567816488604,39.25206990653846,39.95177706903846
 SE, 2009,-10.587962962962964,-37.458333333333336,53.05849979344729,45.34781843226496,45.00974351273504
 SE, 2010,-10.587962962962964,-37.458333333333336,33.44384236253561,42.02706326296296,42.41853487468661
 SE, 2011,-10.587962962962964,-37.458333333333336,22.62409398326211,34.896942148034185,37.2268468464245
 SE, 2012,-10.587962962962964,-37.458333333333336,3.944225896484976,14.494826212809224,16.56717964067785
 SE, 2013,-10.587962962962964,-37.458333333333336,9.413980032037037,27.291958336830483,30.842549839202277
 SE, 2014,-10.587962962962964,-37.458333333333336,5.575908924850427,21.529972967022793,26.11247001215812
 SE, 2015,-10.587962962962964,-37.458333333333336,2.686856728418803,12.73841447727208,14.35659044462963
 SE, 2016,-10.587962962962964,-37.458333333333336,1.8655214877706552,11.585951534729345,13.845226060341881
 SE, 2017,-10.587962962962964,-37.458333333333336,2.289537964928775,15.136319196866097,17.72120775722222
 SE, 2018,-10.587962962962964,-37.458333333333336,1.5519826497833684,8.516395196624737,11.069803704206848
 SE, 2019,-10.587962962962964,-37.458333333333336,1.7823085006267807,12.810409885391739,18.29695034431624
 SE, 2020,-10.587962962962964,-37.458333333333336,13.97191278815527,25.656736729131055,28.155968735626782
 SE, 2021,-10.587962962962964,-37.458333333333336,5.542355218618233,19.391336654009972,23.32572440732194
 SE, 2022,-10.587962962962964,-37.458333333333336,43.00522777678063,42.798519681267805,42.9430626414886
 SE, 2023,-10.587962962962964,-37.458333333333336,60.31069341414142,39.702409146632995,43.2839806983165
 SP, 2003,-22.266812865497077,-48.74707602339181,41.49223937396442,40.74369615694201,42.18453894965521
 SP, 2004,-22.266812865497077,-48.74707602339181,42.06776059191858,48.791574326839296,50.97555189247132
 SP, 2005,-22.266812865497077,-48.74707602339181,45.81776333904071,48.58047370291835,49.58669591910368
 SP, 2006,-22.266812865497077,-48.74707602339181,35.91204834935672,42.01736630461426,45.544138089167234
 SP, 2007,-22.266812865497077,-48.74707602339181,43.044349501330686,43.920203792366216,44.52290072992717
 SP, 2008,-22.266812865497077,-48.74707602339181,51.94825862972335,55.04633770407895,54.38150074897492
 SP, 2009,-22.266812865497077,-48.74707602339181,55.000217050761925,59.11948610777834,59.93857174987179
 SP, 2010,-22.266812865497077,-48.74707602339181,65.41033621068938,56.482202440845704,54.08067615004499
 SP, 2011,-22.266812865497077,-48.74707602339181,69.16461879718848,61.03831654717892,60.6767740352283
 SP, 2012,-22.266812865497077,-48.74707602339181,41.952415975669204,41.406306390607966,41.54475434667881
 SP, 2013,-22.266812865497077,-48.74707602339181,53.757712295528,51.05099695395356,51.763421466282054
 SP, 2014,-22.266812865497077,-48.74707602339181,10.472320510880566,14.618803252628767,16.84818590346941
 SP, 2015,-22.266812865497077,-48.74707602339181,25.573390676436684,36.18158212996064,41.242844760324445
 SP, 2016,-22.266812865497077,-48.74707602339181,67.36612581669816,58.95427810031208,58.17282578513608
 SP, 2017,-22.266812865497077,-48.74707602339181,45.11316893307804,40.912857220655646,41.752913709287
 SP, 2018,-22.266812865497077,-48.74707602339181,23.971286920556107,26.714288004363347,29.240764185643826
 SP, 2019,-22.266812865497077,-48.74707602339181,24.038945506706593,24.12922031905702,26.237796272013046
 SP, 2020,-22.266812865497077,-48.74707602339181,10.259023271126294,13.100247389916216,15.772899647067025
 SP, 2021,-22.266812865497077,-48.74707602339181,9.59819587499494,14.04017563150866,15.846644422812078
 SP, 2022,-22.266812865497077,-48.74707602339181,12.606721831712775,19.17642688839069,24.236673688727507
 SP, 2023,-22.266812865497077,-48.74707602339181,32.73545549125066,39.80264949507443,39.89486796600611
 TO, 2003,-10.150885558583106,-48.361376021798364,15.84416739406165,31.144570361204018,37.08076368337421
 TO, 2004,-10.150885558583106,-48.361376021798364,54.38556054489887,54.72733085049203,54.90648137387288
 TO, 2005,-10.150885558583106,-48.361376021798364,45.0726130344781,44.036954349290504,45.21010264145986
 TO, 2006,-10.150885558583106,-48.361376021798364,47.77196540575508,48.34620849125655,51.132357049425174
 TO, 2007,-10.150885558583106,-48.361376021798364,19.38318211813737,28.389320841398387,30.511177564011103
 TO, 2008,-10.150885558583106,-48.361376021798364,31.075977682998847,45.69563928886921,45.955026774410506
 TO, 2009,-10.150885558583106,-48.361376021798364,63.62916612154161,64.20098007832269,65.71287208996175
 TO, 2010,-10.150885558583106,-48.361376021798364,28.232133071510166,30.28567614784322,29.100117984154267
 TO, 2011,-10.150885558583106,-48.361376021798364,56.926171814740094,56.310678477677634,53.388392650463736
 TO, 2012,-10.150885558583106,-48.361376021798364,36.24735630969821,32.58706209344455,32.03724858505733
 TO, 2013,-10.150885558583106,-48.361376021798364,29.559312816980718,38.11307669777667,38.10599692795535
 TO, 2014,-10.150885558583106,-48.361376021798364,34.937058058436385,40.12175776243869,43.97257395079019
 TO, 2015,-10.150885558583106,-48.361376021798364,12.616321446144413,21.565681994742192,24.86547648453888
 TO, 2016,-10.150885558583106,-48.361376021798364,2.555049991981241,17.517133033080068,17.966206359156885
 TO, 2017,-10.150885558583106,-48.361376021798364,5.079673775365228,15.970917008345213,16.530927471406414
 TO, 2018,-10.150885558583106,-48.361376021798364,6.974942822543828,22.019552996136447,24.628668880869878
 TO, 2019,-10.150885558583106,-48.361376021798364,7.236351987043073,15.344549807446029,18.040867912494235
 TO, 2020,-10.150885558583106,-48.361376021798364,9.372357033760741,19.929707088564765,20.68647932003406
 TO, 2021,-10.150885558583106,-48.361376021798364,10.294275722438169,25.285416525275625,26.80822657638336
 TO, 2022,-10.150885558583106,-48.361376021798364,31.76438200413173,32.52696578076137,33.7329079531702
 TO, 2023,-10.150885558583106,-48.361376021798364,25.759447913762695,20.907510727768145,22.891208981322766
